source city,source country,source cont.,dest. city,dest. country,dest. cont.,active
Karlsruhe/Baden-Baden,Germany,EU.,Faro,Portugal,EU.,Y
Karlsruhe/Baden-Baden,Germany,EU.,Gerona,Spain,EU.,Y
Karlsruhe/Baden-Baden,Germany,EU.,Gran Canaria,Spain,EU.,Y
Karlsruhe/Baden-Baden,Germany,EU.,Stockholm,Sweden,EU.,Y
Karlsruhe/Baden-Baden,Germany,EU.,Porto,Portugal,EU.,Y
Karlsruhe/Baden-Baden,Germany,EU.,Palma de Mallorca,Spain,EU.,Y
Karlsruhe/Baden-Baden,Germany,EU.,Marrakech,Morocco,AF.,Y
Karlsruhe/Baden-Baden,Germany,EU.,Thessaloniki,Greece,EU.,Y
Karlsruhe/Baden-Baden,Germany,EU.,London,United Kingdom,EU.,Y
Karlsruhe/Baden-Baden,Germany,EU.,Tenerife,Spain,EU.,Y
Karlsruhe/Baden-Baden,Germany,EU.,Trapani,Italy,EU.,Y
Karlsruhe/Baden-Baden,Germany,EU.,Zadar,Croatia,EU.,Y
Memmingen,Germany,EU.,Malaga,Spain,EU.,Y
Memmingen,Germany,EU.,Alghero,Italy,EU.,Y
Memmingen,Germany,EU.,Alicante,Spain,EU.,Y
Memmingen,Germany,EU.,Chania,Greece,EU.,Y
Memmingen,Germany,EU.,Rome,Italy,EU.,Y
Memmingen,Germany,EU.,Dublin,Ireland,EU.,Y
Memmingen,Germany,EU.,Edinburgh,United Kingdom,EU.,Y
Memmingen,Germany,EU.,Faro,Portugal,EU.,Y
Memmingen,Germany,EU.,Gerona,Spain,EU.,Y
Memmingen,Germany,EU.,Stockholm,Sweden,EU.,Y
Memmingen,Germany,EU.,Porto,Portugal,EU.,Y
Memmingen,Germany,EU.,Palma de Mallorca,Spain,EU.,Y
Memmingen,Germany,EU.,Marrakech,Morocco,AF.,Y
Memmingen,Germany,EU.,London,United Kingdom,EU.,Y
Memmingen,Germany,EU.,Trapani,Italy,EU.,Y
Memmingen,Germany,EU.,Valencia,Spain,EU.,Y
Munster,Germany,EU.,Malaga,Spain,EU.,Y
Munster,Germany,EU.,Gerona,Spain,EU.,Y
Nimes,France,EU.,Charleroi,Belgium,EU.,Y
Nimes,France,EU.,Fes,Morocco,AF.,Y
Nimes,France,EU.,Liverpool,United Kingdom,EU.,Y
Nimes,France,EU.,London,United Kingdom,EU.,Y
Figari,France,EU.,Charleroi,Belgium,EU.,Y
Fuerteventura,Spain,EU.,Barcelona,Spain,EU.,Y
Fuerteventura,Spain,EU.,Bergamo,Italy,EU.,Y
Fuerteventura,Spain,EU.,Birmingham,United Kingdom,EU.,Y
Fuerteventura,Spain,EU.,Bournemouth,United Kingdom,EU.,Y
Fuerteventura,Spain,EU.,Bremen,Germany,EU.,Y
Fuerteventura,Spain,EU.,Charleroi,Belgium,EU.,Y
Fuerteventura,Spain,EU.,Dublin,Ireland,EU.,Y
Fuerteventura,Spain,EU.,Edinburgh,United Kingdom,EU.,Y
Fuerteventura,Spain,EU.,East Midlands,United Kingdom,EU.,Y
Fuerteventura,Spain,EU.,Hahn,Germany,EU.,Y
Fuerteventura,Spain,EU.,Leeds,United Kingdom,EU.,Y
Fuerteventura,Spain,EU.,Liverpool,United Kingdom,EU.,Y
Fuerteventura,Spain,EU.,London,United Kingdom,EU.,Y
Fuerteventura,Spain,EU.,Madrid,Spain,EU.,Y
Fuerteventura,Spain,EU.,Weeze,Germany,EU.,Y
Fuerteventura,Spain,EU.,Cork,Ireland,EU.,Y
Fuerteventura,Spain,EU.,Prestwick,United Kingdom,EU.,Y
Fuerteventura,Spain,EU.,Pisa,Italy,EU.,Y
Fuerteventura,Spain,EU.,London,United Kingdom,EU.,Y
Gdansk,Poland,EU.,Birmingham,United Kingdom,EU.,Y
Gdansk,Poland,EU.,Bristol,United Kingdom,EU.,Y
Gdansk,Poland,EU.,Dublin,Ireland,EU.,Y
Gdansk,Poland,EU.,Edinburgh,United Kingdom,EU.,Y
Gdansk,Poland,EU.,Gerona,Spain,EU.,Y
Gdansk,Poland,EU.,Leeds,United Kingdom,EU.,Y
Gdansk,Poland,EU.,Manchester,United Kingdom,EU.,Y
Gdansk,Poland,EU.,Cork,Ireland,EU.,Y
Gdansk,Poland,EU.,Rygge,Norway,EU.,Y
Gdansk,Poland,EU.,London,United Kingdom,EU.,Y
Genoa,Italy,EU.,Bari,Italy,EU.,Y
Genoa,Italy,EU.,Cagliari,Italy,EU.,Y
Genoa,Italy,EU.,Charleroi,Belgium,EU.,Y
Genoa,Italy,EU.,Ibiza,Spain,EU.,Y
Genoa,Italy,EU.,London,United Kingdom,EU.,Y
Genoa,Italy,EU.,Trapani,Italy,EU.,Y
Patras,Greece,EU.,Bergamo,Italy,EU.,Y
Patras,Greece,EU.,Paphos,Cyprus,EU.,Y
Gerona,Spain,EU.,Aarhus,Denmark,EU.,Y
Gerona,Spain,EU.,Alghero,Italy,EU.,Y
Gerona,Spain,EU.,Brindisi,Italy,EU.,Y
Gerona,Spain,EU.,Bergamo,Italy,EU.,Y
Gerona,Spain,EU.,Birmingham,United Kingdom,EU.,Y
Gerona,Spain,EU.,Billund,Denmark,EU.,Y
Gerona,Spain,EU.,Bournemouth,United Kingdom,EU.,Y
Gerona,Spain,EU.,Bremen,Germany,EU.,Y
Gerona,Spain,EU.,Bristol,United Kingdom,EU.,Y
Gerona,Spain,EU.,Bratislava,Slovakia,EU.,Y
Gerona,Spain,EU.,Beauvais,France,EU.,Y
Gerona,Spain,EU.,Bydgoszcz,Poland,EU.,Y
Gerona,Spain,EU.,Cagliari,Italy,EU.,Y
Gerona,Spain,EU.,Cologne,Germany,EU.,Y
Gerona,Spain,EU.,Charleroi,Belgium,EU.,Y
Gerona,Spain,EU.,Cochstedt,Germany,EU.,Y
Gerona,Spain,EU.,Dortmund,Germany,EU.,Y
Gerona,Spain,EU.,Dublin,Ireland,EU.,Y
Gerona,Spain,EU.,Eindhoven,Netherlands,EU.,Y
Gerona,Spain,EU.,East Midlands,United Kingdom,EU.,Y
Gerona,Spain,EU.,Karlsruhe/Baden-Baden,Germany,EU.,Y
Gerona,Spain,EU.,Memmingen,Germany,EU.,Y
Gerona,Spain,EU.,Munster,Germany,EU.,Y
Gerona,Spain,EU.,Gdansk,Poland,EU.,Y
Gerona,Spain,EU.,Groningen,Netherlands,EU.,Y
Gerona,Spain,EU.,Gothenborg,Sweden,EU.,Y
Gerona,Spain,EU.,Hahn,Germany,EU.,Y
Gerona,Spain,EU.,Ibiza,Spain,EU.,Y
Gerona,Spain,EU.,Joenkoeping,Sweden,EU.,Y
Gerona,Spain,EU.,Kalkmar,Sweden,EU.,Y
Gerona,Spain,EU.,Krakow,Poland,EU.,Y
Gerona,Spain,EU.,Karlstad,Sweden,EU.,Y
Gerona,Spain,EU.,Katowice,Poland,EU.,Y
Gerona,Spain,EU.,Luebeck,Germany,EU.,Y
Gerona,Spain,EU.,Lappeenranta,Finland,EU.,Y
Gerona,Spain,EU.,London,United Kingdom,EU.,Y
Gerona,Spain,EU.,Manchester,United Kingdom,EU.,Y
Gerona,Spain,EU.,Malta,Malta,EU.,Y
Gerona,Spain,EU.,Malmoe,Sweden,EU.,Y
Gerona,Spain,EU.,Maastricht,Netherlands,EU.,Y
Gerona,Spain,EU.,Newcastle,United Kingdom,EU.,Y
Gerona,Spain,EU.,Connaught,Ireland,EU.,Y
Gerona,Spain,EU.,Weeze,Germany,EU.,Y
Gerona,Spain,EU.,Cork,Ireland,EU.,Y
Gerona,Spain,EU.,Perugia,Italy,EU.,Y
Gerona,Spain,EU.,Paphos,Cyprus,EU.,Y
Gerona,Spain,EU.,Poitiers,France,EU.,Y
Gerona,Spain,EU.,Palma de Mallorca,Spain,EU.,Y
Gerona,Spain,EU.,Pisa,Italy,EU.,Y
Gerona,Spain,EU.,Pescara,Italy,EU.,Y
Gerona,Spain,EU.,Marrakech,Morocco,AF.,Y
Gerona,Spain,EU.,Rzeszow,Poland,EU.,Y
Gerona,Spain,EU.,Skelleftea,Sweden,EU.,Y
Gerona,Spain,EU.,Thessaloniki,Greece,EU.,Y
Gerona,Spain,EU.,London,United Kingdom,EU.,Y
Gerona,Spain,EU.,Lamezia,Italy,EU.,Y
Gerona,Spain,EU.,Tallinn-ulemiste International,Estonia,EU.,Y
Gerona,Spain,EU.,Tampere,Finland,EU.,Y
Gerona,Spain,EU.,Trapani,Italy,EU.,Y
Gerona,Spain,EU.,Sandefjord,Norway,EU.,Y
Gerona,Spain,EU.,Ronchi De Legionari,Italy,EU.,Y
Gerona,Spain,EU.,Treviso,Italy,EU.,Y
Gerona,Spain,EU.,Vasteras,Sweden,EU.,Y
Gerona,Spain,EU.,Wroclaw,Poland,EU.,Y
Groningen,Netherlands,EU.,Bergamo,Italy,EU.,Y
Groningen,Netherlands,EU.,Gerona,Spain,EU.,Y
Groningen,Netherlands,EU.,Palma de Mallorca,Spain,EU.,Y
Gothenborg,Sweden,EU.,Malaga,Spain,EU.,Y
Gothenborg,Sweden,EU.,Alghero,Italy,EU.,Y
Gothenborg,Sweden,EU.,Alicante,Spain,EU.,Y
Gothenborg,Sweden,EU.,Bergamo,Italy,EU.,Y
Gothenborg,Sweden,EU.,Budapest,Hungary,EU.,Y
Gothenborg,Sweden,EU.,Beauvais,France,EU.,Y
Gothenborg,Sweden,EU.,Rome,Italy,EU.,Y
Gothenborg,Sweden,EU.,Edinburgh,United Kingdom,EU.,Y
Gothenborg,Sweden,EU.,Gerona,Spain,EU.,Y
Gothenborg,Sweden,EU.,Hahn,Germany,EU.,Y
Gothenborg,Sweden,EU.,Krakow,Poland,EU.,Y
Gothenborg,Sweden,EU.,Malta,Malta,EU.,Y
Gothenborg,Sweden,EU.,Marseille,France,EU.,Y
Gothenborg,Sweden,EU.,Palma de Mallorca,Spain,EU.,Y
Gothenborg,Sweden,EU.,Pisa,Italy,EU.,Y
Gothenborg,Sweden,EU.,London,United Kingdom,EU.,Y
Gothenborg,Sweden,EU.,Trapani,Italy,EU.,Y
Gothenborg,Sweden,EU.,Zadar,Croatia,EU.,Y
Haugesund,Norway,EU.,Malaga,Spain,EU.,Y
Haugesund,Norway,EU.,Alicante,Spain,EU.,Y
Haugesund,Norway,EU.,Bremen,Germany,EU.,Y
Haugesund,Norway,EU.,Palma de Mallorca,Spain,EU.,Y
Haugesund,Norway,EU.,Pisa,Italy,EU.,Y
Haugesund,Norway,EU.,London,United Kingdom,EU.,Y
Haugesund,Norway,EU.,Zadar,Croatia,EU.,Y
Hahn,Germany,EU.,Las Palmas,Spain,EU.,Y
Hahn,Germany,EU.,Malaga,Spain,EU.,Y
Hahn,Germany,EU.,Alghero,Italy,EU.,Y
Hahn,Germany,EU.,Alicante,Spain,EU.,Y
Hahn,Germany,EU.,Bergamo,Italy,EU.,Y
Hahn,Germany,EU.,Bologna,Italy,EU.,Y
Hahn,Germany,EU.,Bari,Italy,EU.,Y
Hahn,Germany,EU.,Cagliari,Italy,EU.,Y
Hahn,Germany,EU.,Kerkyra/corfu,Greece,EU.,Y
Hahn,Germany,EU.,Chania,Greece,EU.,Y
Hahn,Germany,EU.,Rome,Italy,EU.,Y
Hahn,Germany,EU.,Dublin,Ireland,EU.,Y
Hahn,Germany,EU.,Edinburgh,United Kingdom,EU.,Y
Hahn,Germany,EU.,Faro,Portugal,EU.,Y
Hahn,Germany,EU.,Fes,Morocco,AF.,Y
Hahn,Germany,EU.,Fuerteventura,Spain,EU.,Y
Hahn,Germany,EU.,Gerona,Spain,EU.,Y
Hahn,Germany,EU.,Gothenborg,Sweden,EU.,Y
Hahn,Germany,EU.,Ibiza,Spain,EU.,Y
Hahn,Germany,EU.,Kos,Greece,EU.,Y
Hahn,Germany,EU.,Kerry,Ireland,EU.,Y
Hahn,Germany,EU.,Kaunas,Lithuania,EU.,Y
Hahn,Germany,EU.,Gran Canaria,Spain,EU.,Y
Hahn,Germany,EU.,Montpellier,France,EU.,Y
Hahn,Germany,EU.,El Aroui,Morocco,AF.,Y
Hahn,Germany,EU.,Stockholm,Sweden,EU.,Y
Hahn,Germany,EU.,Porto,Portugal,EU.,Y
Hahn,Germany,EU.,Plovdiv,Bulgaria,EU.,Y
Hahn,Germany,EU.,Palma de Mallorca,Spain,EU.,Y
Hahn,Germany,EU.,Pisa,Italy,EU.,Y
Hahn,Germany,EU.,Pescara,Italy,EU.,Y
Hahn,Germany,EU.,Pula,Croatia,EU.,Y
Hahn,Germany,EU.,Marrakech,Morocco,AF.,Y
Hahn,Germany,EU.,Reus,Spain,EU.,Y
Hahn,Germany,EU.,Rhodos,Greece,EU.,Y
Hahn,Germany,EU.,Riga,Latvia,EU.,Y
Hahn,Germany,EU.,Rijeka,Croatia,EU.,Y
Hahn,Germany,EU.,Rygge,Norway,EU.,Y
Hahn,Germany,EU.,Santiago,Spain,EU.,Y
Hahn,Germany,EU.,Santander,Spain,EU.,Y
Hahn,Germany,EU.,Thessaloniki,Greece,EU.,Y
Hahn,Germany,EU.,London,United Kingdom,EU.,Y
Hahn,Germany,EU.,Lamezia,Italy,EU.,Y
Hahn,Germany,EU.,Tenerife,Spain,EU.,Y
Hahn,Germany,EU.,Tallinn-ulemiste International,Estonia,EU.,Y
Hahn,Germany,EU.,Tampere,Finland,EU.,Y
Hahn,Germany,EU.,Tanger,Morocco,AF.,Y
Hahn,Germany,EU.,Trapani,Italy,EU.,Y
Hahn,Germany,EU.,Treviso,Italy,EU.,Y
Hahn,Germany,EU.,Valencia,Spain,EU.,Y
Hahn,Germany,EU.,Nea Anghialos,Greece,EU.,Y
Hahn,Germany,EU.,Warsaw,Poland,EU.,Y
Hahn,Germany,EU.,Jerez,Spain,EU.,Y
Hahn,Germany,EU.,Zadar,Croatia,EU.,Y
Ibiza,Spain,EU.,Malaga,Spain,EU.,Y
Ibiza,Spain,EU.,Barcelona,Spain,EU.,Y
Ibiza,Spain,EU.,Bergamo,Italy,EU.,Y
Ibiza,Spain,EU.,Birmingham,United Kingdom,EU.,Y
Ibiza,Spain,EU.,Bologna,Italy,EU.,Y
Ibiza,Spain,EU.,Bournemouth,United Kingdom,EU.,Y
Ibiza,Spain,EU.,Bristol,United Kingdom,EU.,Y
Ibiza,Spain,EU.,Rome,Italy,EU.,Y
Ibiza,Spain,EU.,Charleroi,Belgium,EU.,Y
Ibiza,Spain,EU.,Dublin,Ireland,EU.,Y
Ibiza,Spain,EU.,Eindhoven,Netherlands,EU.,Y
Ibiza,Spain,EU.,East Midlands,United Kingdom,EU.,Y
Ibiza,Spain,EU.,Genoa,Italy,EU.,Y
Ibiza,Spain,EU.,Gerona,Spain,EU.,Y
Ibiza,Spain,EU.,Hahn,Germany,EU.,Y
Ibiza,Spain,EU.,Leeds,United Kingdom,EU.,Y
Ibiza,Spain,EU.,Liverpool,United Kingdom,EU.,Y
Ibiza,Spain,EU.,Madrid,Spain,EU.,Y
Ibiza,Spain,EU.,Manchester,United Kingdom,EU.,Y
Ibiza,Spain,EU.,Marseille,France,EU.,Y
Ibiza,Spain,EU.,Weeze,Germany,EU.,Y
Ibiza,Spain,EU.,Prestwick,United Kingdom,EU.,Y
Ibiza,Spain,EU.,Pisa,Italy,EU.,Y
Ibiza,Spain,EU.,London,United Kingdom,EU.,Y
Ibiza,Spain,EU.,Torino,Italy,EU.,Y
Ibiza,Spain,EU.,Treviso,Italy,EU.,Y
Ibiza,Spain,EU.,Valencia,Spain,EU.,Y
Joenkoeping,Sweden,EU.,Gerona,Spain,EU.,Y
Kos,Greece,EU.,Bergamo,Italy,EU.,Y
Kos,Greece,EU.,Bologna,Italy,EU.,Y
Kos,Greece,EU.,Rome,Italy,EU.,Y
Kos,Greece,EU.,Hahn,Germany,EU.,Y
Kos,Greece,EU.,Krakow,Poland,EU.,Y
Kos,Greece,EU.,Kaunas,Lithuania,EU.,Y
Kos,Greece,EU.,Leeds,United Kingdom,EU.,Y
Kos,Greece,EU.,Liverpool,United Kingdom,EU.,Y
Kos,Greece,EU.,Pisa,Italy,EU.,Y
Kos,Greece,EU.,Rygge,Norway,EU.,Y
Kos,Greece,EU.,London,United Kingdom,EU.,Y
Kerry,Ireland,EU.,Alicante,Spain,EU.,Y
Kerry,Ireland,EU.,Faro,Portugal,EU.,Y
Kerry,Ireland,EU.,Hahn,Germany,EU.,Y
Kerry,Ireland,EU.,London,United Kingdom,EU.,Y
Kerry,Ireland,EU.,London,United Kingdom,EU.,Y
Kalkmar,Sweden,EU.,Gerona,Spain,EU.,Y
Klagenfurt,Austria,EU.,London,United Kingdom,EU.,Y
Kalamata,Greece,EU.,Bergamo,Italy,EU.,Y
Krakow,Poland,EU.,Malaga,Spain,EU.,Y
Krakow,Poland,EU.,Alicante,Spain,EU.,Y
Krakow,Poland,EU.,Bergamo,Italy,EU.,Y
Krakow,Poland,EU.,Birmingham,United Kingdom,EU.,Y
Krakow,Poland,EU.,Billund,Denmark,EU.,Y
Krakow,Poland,EU.,Bologna,Italy,EU.,Y
Krakow,Poland,EU.,Beauvais,France,EU.,Y
Krakow,Poland,EU.,Cagliari,Italy,EU.,Y
Krakow,Poland,EU.,Rome,Italy,EU.,Y
Krakow,Poland,EU.,Charleroi,Belgium,EU.,Y
Krakow,Poland,EU.,Dortmund,Germany,EU.,Y
Krakow,Poland,EU.,Dublin,Ireland,EU.,Y
Krakow,Poland,EU.,Edinburgh,United Kingdom,EU.,Y
Krakow,Poland,EU.,Eindhoven,Netherlands,EU.,Y
Krakow,Poland,EU.,East Midlands,United Kingdom,EU.,Y
Krakow,Poland,EU.,Gerona,Spain,EU.,Y
Krakow,Poland,EU.,Gothenborg,Sweden,EU.,Y
Krakow,Poland,EU.,Kos,Greece,EU.,Y
Krakow,Poland,EU.,Leeds,United Kingdom,EU.,Y
Krakow,Poland,EU.,Liverpool,United Kingdom,EU.,Y
Krakow,Poland,EU.,Madrid,Spain,EU.,Y
Krakow,Poland,EU.,Manchester,United Kingdom,EU.,Y
Krakow,Poland,EU.,Malta,Malta,EU.,Y
Krakow,Poland,EU.,Stockholm,Sweden,EU.,Y
Krakow,Poland,EU.,Cork,Ireland,EU.,Y
Krakow,Poland,EU.,Paphos,Cyprus,EU.,Y
Krakow,Poland,EU.,Palma de Mallorca,Spain,EU.,Y
Krakow,Poland,EU.,Pisa,Italy,EU.,Y
Krakow,Poland,EU.,Rygge,Norway,EU.,Y
Krakow,Poland,EU.,London,United Kingdom,EU.,Y
Krakow,Poland,EU.,Trapani,Italy,EU.,Y
Karlstad,Sweden,EU.,Gerona,Spain,EU.,Y
Katowice,Poland,EU.,Alicante,Spain,EU.,Y
Katowice,Poland,EU.,Birmingham,United Kingdom,EU.,Y
Katowice,Poland,EU.,Bristol,United Kingdom,EU.,Y
Katowice,Poland,EU.,Chania,Greece,EU.,Y
Katowice,Poland,EU.,Dublin,Ireland,EU.,Y
Katowice,Poland,EU.,Edinburgh,United Kingdom,EU.,Y
Katowice,Poland,EU.,Gerona,Spain,EU.,Y
Katowice,Poland,EU.,Manchester,United Kingdom,EU.,Y
Katowice,Poland,EU.,London,United Kingdom,EU.,Y
Kaunas,Lithuania,EU.,Alicante,Spain,EU.,Y
Kaunas,Lithuania,EU.,Birmingham,United Kingdom,EU.,Y
Kaunas,Lithuania,EU.,Bristol,United Kingdom,EU.,Y
Kaunas,Lithuania,EU.,Cagliari,Italy,EU.,Y
Kaunas,Lithuania,EU.,Dublin,Ireland,EU.,Y
Kaunas,Lithuania,EU.,Edinburgh,United Kingdom,EU.,Y
Kaunas,Lithuania,EU.,Hahn,Germany,EU.,Y
Kaunas,Lithuania,EU.,Kos,Greece,EU.,Y
Kaunas,Lithuania,EU.,London,United Kingdom,EU.,Y
Kaunas,Lithuania,EU.,London,United Kingdom,EU.,Y
Kaunas,Lithuania,EU.,Malta,Malta,EU.,Y
Kaunas,Lithuania,EU.,Stockholm,Sweden,EU.,Y
Kaunas,Lithuania,EU.,Paphos,Cyprus,EU.,Y
Kaunas,Lithuania,EU.,Palma de Mallorca,Spain,EU.,Y
Kaunas,Lithuania,EU.,Rhodos,Greece,EU.,Y
Kaunas,Lithuania,EU.,Rygge,Norway,EU.,Y
Kaunas,Lithuania,EU.,London,United Kingdom,EU.,Y
Kaunas,Lithuania,EU.,Tampere,Finland,EU.,Y
Kaunas,Lithuania,EU.,Trapani,Italy,EU.,Y
Leeds,United Kingdom,EU.,Las Palmas,Spain,EU.,Y
Leeds,United Kingdom,EU.,Malaga,Spain,EU.,Y
Leeds,United Kingdom,EU.,Alicante,Spain,EU.,Y
Leeds,United Kingdom,EU.,Barcelona,Spain,EU.,Y
Leeds,United Kingdom,EU.,Bergamo,Italy,EU.,Y
Leeds,United Kingdom,EU.,Kerkyra/corfu,Greece,EU.,Y
Leeds,United Kingdom,EU.,Chania,Greece,EU.,Y
Leeds,United Kingdom,EU.,Dinard,France,EU.,Y
Leeds,United Kingdom,EU.,Dublin,Ireland,EU.,Y
Leeds,United Kingdom,EU.,Faro,Portugal,EU.,Y
Leeds,United Kingdom,EU.,Fuerteventura,Spain,EU.,Y
Leeds,United Kingdom,EU.,Gdansk,Poland,EU.,Y
Leeds,United Kingdom,EU.,Ibiza,Spain,EU.,Y
Leeds,United Kingdom,EU.,Kos,Greece,EU.,Y
Leeds,United Kingdom,EU.,Krakow,Poland,EU.,Y
Leeds,United Kingdom,EU.,Limoges,France,EU.,Y
Leeds,United Kingdom,EU.,Murcia,Spain,EU.,Y
Leeds,United Kingdom,EU.,Malta,Malta,EU.,Y
Leeds,United Kingdom,EU.,Montpellier,France,EU.,Y
Leeds,United Kingdom,EU.,Palma de Mallorca,Spain,EU.,Y
Leeds,United Kingdom,EU.,Pisa,Italy,EU.,Y
Leeds,United Kingdom,EU.,Reus,Spain,EU.,Y
Leeds,United Kingdom,EU.,Riga,Latvia,EU.,Y
Leeds,United Kingdom,EU.,Tenerife,Spain,EU.,Y
Leeds,United Kingdom,EU.,Treviso,Italy,EU.,Y
Leeds,United Kingdom,EU.,Vilnius,Lithuania,EU.,Y
Luebeck,Germany,EU.,Bergamo,Italy,EU.,Y
Luebeck,Germany,EU.,Gerona,Spain,EU.,Y
Luebeck,Germany,EU.,Stockholm,Sweden,EU.,Y
Luebeck,Germany,EU.,Porto,Portugal,EU.,Y
Luebeck,Germany,EU.,Palma de Mallorca,Spain,EU.,Y
Luebeck,Germany,EU.,Pisa,Italy,EU.,Y
Luebeck,Germany,EU.,Trapani,Italy,EU.,Y
Lodz,Poland,EU.,Bergamo,Italy,EU.,Y
Lodz,Poland,EU.,Bristol,United Kingdom,EU.,Y
Lodz,Poland,EU.,Dublin,Ireland,EU.,Y
Lodz,Poland,EU.,Edinburgh,United Kingdom,EU.,Y
Lodz,Poland,EU.,East Midlands,United Kingdom,EU.,Y
Lodz,Poland,EU.,Liverpool,United Kingdom,EU.,Y
Lodz,Poland,EU.,Rygge,Norway,EU.,Y
Lodz,Poland,EU.,London,United Kingdom,EU.,Y
Tarbes,France,EU.,Bergamo,Italy,EU.,Y
Tarbes,France,EU.,London,United Kingdom,EU.,Y
Londonderry,United Kingdom,EU.,Alicante,Spain,EU.,Y
Londonderry,United Kingdom,EU.,Birmingham,United Kingdom,EU.,Y
Londonderry,United Kingdom,EU.,Faro,Portugal,EU.,Y
Londonderry,United Kingdom,EU.,Liverpool,United Kingdom,EU.,Y
Londonderry,United Kingdom,EU.,Prestwick,United Kingdom,EU.,Y
Londonderry,United Kingdom,EU.,London,United Kingdom,EU.,Y
Almeria,Spain,EU.,Charleroi,Belgium,EU.,Y
Almeria,Spain,EU.,East Midlands,United Kingdom,EU.,Y
Almeria,Spain,EU.,Weeze,Germany,EU.,Y
Almeria,Spain,EU.,London,United Kingdom,EU.,Y
Leipzig,Germany,EU.,Malaga,Spain,EU.,Y
Leipzig,Germany,EU.,Rome,Italy,EU.,Y
Leipzig,Germany,EU.,Faro,Portugal,EU.,Y
Leipzig,Germany,EU.,Pisa,Italy,EU.,Y
Leipzig,Germany,EU.,London,United Kingdom,EU.,Y
Leipzig,Germany,EU.,Trapani,Italy,EU.,Y
London,United Kingdom,EU.,Dublin,Ireland,EU.,Y
London,United Kingdom,EU.,Kaunas,Lithuania,EU.,Y
London,United Kingdom,EU.,Cork,Ireland,EU.,Y
London,United Kingdom,EU.,Shannon,Ireland,EU.,Y
London,United Kingdom,EU.,Sevilla,Spain,EU.,Y
Limoges,France,EU.,Bristol,United Kingdom,EU.,Y
Limoges,France,EU.,East Midlands,United Kingdom,EU.,Y
Limoges,France,EU.,Leeds,United Kingdom,EU.,Y
Limoges,France,EU.,Liverpool,United Kingdom,EU.,Y
Limoges,France,EU.,London,United Kingdom,EU.,Y
Lille,France,EU.,Fes,Morocco,AF.,Y
Lille,France,EU.,Marseille,France,EU.,Y
Lille,France,EU.,Porto,Portugal,EU.,Y
Gran Canaria,Spain,EU.,Barcelona,Spain,EU.,Y
Gran Canaria,Spain,EU.,Bergamo,Italy,EU.,Y
Gran Canaria,Spain,EU.,Birmingham,United Kingdom,EU.,Y
Gran Canaria,Spain,EU.,Bournemouth,United Kingdom,EU.,Y
Gran Canaria,Spain,EU.,Bremen,Germany,EU.,Y
Gran Canaria,Spain,EU.,Bristol,United Kingdom,EU.,Y
Gran Canaria,Spain,EU.,Charleroi,Belgium,EU.,Y
Gran Canaria,Spain,EU.,Dublin,Ireland,EU.,Y
Gran Canaria,Spain,EU.,Edinburgh,United Kingdom,EU.,Y
Gran Canaria,Spain,EU.,Eindhoven,Netherlands,EU.,Y
Gran Canaria,Spain,EU.,East Midlands,United Kingdom,EU.,Y
Gran Canaria,Spain,EU.,Karlsruhe/Baden-Baden,Germany,EU.,Y
Gran Canaria,Spain,EU.,Hahn,Germany,EU.,Y
Gran Canaria,Spain,EU.,Liverpool,United Kingdom,EU.,Y
Gran Canaria,Spain,EU.,London,United Kingdom,EU.,Y
Gran Canaria,Spain,EU.,Madrid,Spain,EU.,Y
Gran Canaria,Spain,EU.,Connaught,Ireland,EU.,Y
Gran Canaria,Spain,EU.,Weeze,Germany,EU.,Y
Gran Canaria,Spain,EU.,Porto,Portugal,EU.,Y
Gran Canaria,Spain,EU.,Cork,Ireland,EU.,Y
Gran Canaria,Spain,EU.,Prestwick,United Kingdom,EU.,Y
Gran Canaria,Spain,EU.,Santiago,Spain,EU.,Y
Gran Canaria,Spain,EU.,Santander,Spain,EU.,Y
Gran Canaria,Spain,EU.,London,United Kingdom,EU.,Y
Gran Canaria,Spain,EU.,Sevilla,Spain,EU.,Y
Gran Canaria,Spain,EU.,Valencia,Spain,EU.,Y
Liverpool,United Kingdom,EU.,Las Palmas,Spain,EU.,Y
Liverpool,United Kingdom,EU.,Malaga,Spain,EU.,Y
Liverpool,United Kingdom,EU.,Alicante,Spain,EU.,Y
Liverpool,United Kingdom,EU.,Barcelona,Spain,EU.,Y
Liverpool,United Kingdom,EU.,Bratislava,Slovakia,EU.,Y
Liverpool,United Kingdom,EU.,Carcassonne,France,EU.,Y
Liverpool,United Kingdom,EU.,Dublin,Ireland,EU.,Y
Liverpool,United Kingdom,EU.,Bergerac,France,EU.,Y
Liverpool,United Kingdom,EU.,Faro,Portugal,EU.,Y
Liverpool,United Kingdom,EU.,Nimes,France,EU.,Y
Liverpool,United Kingdom,EU.,Fuerteventura,Spain,EU.,Y
Liverpool,United Kingdom,EU.,Ibiza,Spain,EU.,Y
Liverpool,United Kingdom,EU.,Kos,Greece,EU.,Y
Liverpool,United Kingdom,EU.,Krakow,Poland,EU.,Y
Liverpool,United Kingdom,EU.,Lodz,Poland,EU.,Y
Liverpool,United Kingdom,EU.,Londonderry,United Kingdom,EU.,Y
Liverpool,United Kingdom,EU.,Limoges,France,EU.,Y
Liverpool,United Kingdom,EU.,Gran Canaria,Spain,EU.,Y
